input_index,qx,qy,qz,qw,angle_deg
1088,0.000045091967,0.002427291481,0.000890774983,0.999996656366,0.296331029
1089,0.000160572091,0.001770106601,0.000273373480,0.999998383102,0.206067274
1090,-0.000045066051,0.001190120104,0.000165613894,0.999999277077,0.137788689
1091,0.000066523938,0.000809763029,0.000575747265,0.999999504187,0.114110804
1092,-0.000072804508,0.002423044907,0.000725790762,0.999996798385,0.289969474
1093,-0.000020572857,0.002665533679,0.001370965097,0.999995507471,0.343489326
1094,-0.000019627831,0.002928051873,0.000998780525,0.999995214271,0.354520914
1095,-0.000012136382,0.000838840100,0.001365297517,0.999998716081,0.183627012
1096,-0.000279388009,0.002095469138,-0.000649670671,0.999997554437,0.253429499
1097,0.000685719522,0.000454644268,0.000889154759,0.999999266245,0.138817142
1098,-0.000528144651,0.002008345819,0.001176993374,0.999997151144,0.273528729
1099,-0.000235942174,-0.000281246633,-0.000787312311,0.999999622685,0.099544998
1100,0.000846415460,-0.001398258012,-0.000959316347,0.999998204082,0.217175547
1101,-0.000124597493,0.000505057417,-0.000182875790,0.999999847974,0.063186737
1102,-0.000025294535,0.000687678443,0.000802718524,0.999999441051,0.121158501
1103,-0.000057227887,0.002069500374,0.000058370951,0.999997855241,0.237332374
1104,0.000000564282,0.000862784738,0.000890598711,0.999999231218,0.142091901
1105,-0.000161249103,0.001393581646,-0.000247060045,0.999998985445,0.163232091
1106,0.000270669234,0.000672601640,0.000790136902,0.999999425014,0.122884238
1107,-0.000108784665,0.002412696366,0.000787664632,0.999996773318,0.291102423
1108,-0.000035108548,0.001014279497,-0.000081574887,0.999999481675,0.116672572
1109,0.000323645134,0.000999688663,0.000586718462,0.999999275819,0.137908589
1110,-0.000170228275,0.002277411521,0.000462017414,0.999997285476,0.267002041
1111,0.000050822973,0.001700920453,0.001108538166,0.999997937713,0.232724592
1112,-0.000170680197,0.001335435891,-0.000185549467,0.999999076525,0.155732858
1113,0.000227991682,-0.000009373423,0.000389797350,0.999999897995,0.051758111
1114,-0.000044805405,0.001444447801,-0.000051247258,0.999998954468,0.165705287
1115,0.000070133875,0.001613809485,0.001129194348,0.999998057808,0.225846699
1116,0.000096289953,0.002983125995,0.000527312811,0.999995406804,0.347316399
1117,0.000130492665,0.001604507348,0.001151659537,0.999998041102,0.226815950
1118,-0.000028764856,0.002111845896,0.000143134209,0.999997759394,0.242577491
1119,-0.000323096218,0.000415163749,0.001066732549,0.999999292665,0.136295140
1120,0.000188319400,0.001113023855,-0.000213918665,0.999999339976,0.131658075
1121,0.000052714218,-0.000671341094,-0.000242301809,0.999999743906,0.082010090
1122,-0.000084313157,-0.000125363897,-0.000467386005,0.999999879363,0.056287032
1123,0.000027356042,-0.000700347282,-0.000234686194,0.999999726844,0.084697999
1124,0.000077532763,0.000256473751,0.000196919198,0.999999944716,0.038103596
1125,-0.000016888906,0.001610932976,0.000487120784,0.999998583661,0.192864083
1126,-0.000040279887,0.001586167611,0.000341714531,0.999998682840,0.185988889
1127,0.000106468345,0.001366757831,0.000752607364,0.999998777109,0.179209706
1128,-0.000172610761,0.002901378274,0.001163550412,0.999995099168,0.358758921
