t_sec,x,y,z,qx,qy,qz,qw
9.166968,15.442207336425781,-27.26890754699707,1.0127589702606201,0.4768049120903015,-0.49194344878196716,0.4889583885669708,-0.5399708151817322
9.200301,15.478645324707031,-27.51677131652832,0.9979002475738525,0.4869360625743866,-0.48000144958496094,0.47840532660484314,-0.5510174036026001
9.233636,15.515739440917969,-27.764934539794922,0.9830319881439209,0.49779146909713745,-0.46681898832321167,0.4666987359523773,-0.5625620484352112
9.266971,15.555810928344727,-28.008853912353516,0.9587550163269043,0.5092880725860596,-0.451351523399353,0.4531621038913727,-0.5758052468299866
9.300305,15.594377517700195,-28.258358001708984,0.9436941146850586,0.5201923251152039,-0.43764886260032654,0.44041427969932556,-0.5864288210868835
9.333639,15.633045196533203,-28.510520935058594,0.9284477233886719,0.5247136354446411,-0.4319577217102051,0.43470504879951477,-0.5908635854721069
9.366974,15.666311264038086,-28.7657470703125,0.9116024971008301,0.5313324332237244,-0.4229637682437897,0.4261913597583771,-0.5976190567016602
9.400309,15.703836441040039,-29.02011489868164,0.8961591720581055,0.5415751338005066,-0.40784919261932373,0.41250526905059814,-0.6084364652633667
9.433644,15.741846084594727,-29.27511978149414,0.8806819915771484,0.5499269962310791,-0.39514631032943726,0.40095922350883484,-0.6169857382774353
9.466978,15.779788970947266,-29.535686492919922,0.8637027740478516,0.5577343702316284,-0.3829778730869293,0.38993504643440247,-0.6246687769889832
9.500312,15.818582534790039,-29.79238510131836,0.8480701446533203,0.5660906434059143,-0.36957162618637085,0.37734681367874146,-0.632904052734375
9.533647,15.85745620727539,-30.050403594970703,0.8323860168457031,0.5732541084289551,-0.35678258538246155,0.3656458258628845,-0.6406161189079285
9.566981,15.905679702758789,-30.330989837646484,0.8090286254882812,0.5793958902359009,-0.345872163772583,0.35522305965423584,-0.64690762758255
9.600316,15.945993423461914,-30.591068267822266,0.7929878234863281,0.5856103897094727,-0.3350216746330261,0.3451515734195709,-0.6524502635002136
9.633651,15.986313819885254,-30.852066040039062,0.7769279479980469,0.591973066329956,-0.3218857944011688,0.3333280086517334,-0.6594314575195312
9.666985,16.029605865478516,-31.118558883666992,0.7577590942382812,0.5981532335281372,-0.30923745036125183,0.3216695785522461,-0.6656677722930908
9.700319,16.0712947845459,-31.380409240722656,0.7415733337402344,0.6027706265449524,-0.2994638979434967,0.312715083360672,-0.6702226400375366
9.733654,16.115694046020508,-31.665128707885742,0.7203388214111328,0.6067339777946472,-0.2908686101436615,0.30478546023368835,-0.6740735769271851
9.766989,16.1579532623291,-31.9288272857666,0.703948974609375,0.6109278798103333,-0.28095266222953796,0.2955889105796814,-0.6785719394683838
9.800323,16.183263778686523,-32.27558135986328,0.6723442077636719,0.6155808568000793,-0.26997461915016174,0.28550758957862854,-0.6831247806549072
9.833657,16.225685119628906,-32.54291534423828,0.6553955078125,0.6188839673995972,-0.2621389925479889,0.2780779004096985,-0.6862496137619019
9.866992,16.270174026489258,-32.82016372680664,0.6352748870849609,0.6211283206939697,-0.25552982091903687,0.2720254957675934,-0.689134418964386
9.900327,16.311473846435547,-33.090904235839844,0.6185760498046875,0.6249591112136841,-0.24586893618106842,0.2635331153869629,-0.6924773454666138
9.933661,16.35382080078125,-33.35981750488281,0.6014862060546875,0.6291069984436035,-0.23405425250530243,0.2526089549064636,-0.6968728303909302
9.966995,16.396286010742188,-33.62936782836914,0.5843143463134766,0.6336102485656738,-0.2221958190202713,0.2415551245212555,-0.7005841732025146
10.000330,16.438697814941406,-33.899349212646484,0.5671882629394531,0.6377105116844177,-0.20854412019252777,0.22853001952171326,-0.705413818359375
10.033665,16.482961654663086,-34.0084342956543,0.5473213195800781,0.6420021653175354,-0.19569920003414154,0.21695798635482788,-0.7088472247123718
10.066998,16.526580810546875,-34.27490234375,0.5306453704833984,0.6435409188270569,-0.18909546732902527,0.21025530993938446,-0.7112600207328796
10.100333,16.570133209228516,-34.54174041748047,0.5138034820556641,0.6470946669578552,-0.18005646765232086,0.20186227560043335,-0.7128112316131592
10.133668,16.63071632385254,-34.829647064208984,0.4910774230957031,0.6485044360160828,-0.16815418004989624,0.19065523147583008,-0.7175073027610779
10.167002,16.674522399902344,-35.09768295288086,0.4739704132080078,0.6534728407859802,-0.1511176973581314,0.1743515431880951,-0.7209288477897644
10.200336,16.724159240722656,-35.37358093261719,0.45499229431152344,0.6559176445007324,-0.14094381034374237,0.1656264364719391,-0.722824215888977
10.233671,16.769495010375977,-35.64261245727539,0.4378948211669922,0.6574546098709106,-0.1341373771429062,0.15875273942947388,-0.7242639064788818
10.267005,16.821910858154297,-35.913822174072266,0.42160797119140625,0.6594867706298828,-0.12344920635223389,0.1488339751958847,-0.7264199256896973
10.300339,16.867481231689453,-36.18342208862305,0.40448570251464844,0.6621062755584717,-0.11193069070577621,0.13779780268669128,-0.7280786633491516
10.333674,16.922895431518555,-36.454689025878906,0.3857879638671875,0.6636538505554199,-0.09938327968120575,0.1258372813463211,-0.7306514382362366
