input_index,qx,qy,qz,qw,angle_deg
423,0.000017240141,0.000002060889,0.000001326209,0.999999999848,0.001995435
424,0.000014473479,0.000012786111,-0.000008284879,0.999999999779,0.002408074
425,0.000010328777,0.000008541939,-0.000007813592,0.999999999880,0.001777834
426,0.000002247915,0.000006101401,0.000000294677,0.999999999979,0.000745876
427,0.000007334684,0.000016577827,-0.000015785061,0.999999999711,0.002754468
428,0.000016019626,0.000015446138,0.000019926864,0.999999999554,0.003422993
429,0.000017838378,0.000010741790,-0.000013429368,0.999999999693,0.002839332
430,0.000008756029,0.000005189484,-0.000008382355,0.999999999913,0.001510970
431,0.000011362053,0.000005875029,0.000003934898,0.999999999910,0.001533540
432,0.000004913509,0.000012678344,-0.000015062314,0.999999999794,0.002325267
433,0.000014648760,0.000016345445,0.000001560958,0.999999999758,0.002521526
434,0.000014185880,0.000010429337,-0.000005141693,0.999999999832,0.002101896
435,0.000007461064,0.000020929173,-0.000004272157,0.999999999744,0.002592782
436,0.000005247718,0.000015722725,0.000007032073,0.999999999838,0.002063261
437,0.000020104661,0.000008165276,-0.000010590239,0.999999999708,0.002766911
438,0.000016322246,0.000012530991,0.000004775175,0.999999999777,0.002420687
439,0.000014742050,0.000019506192,-0.000011397190,0.999999999636,0.003091245
440,0.000020695175,0.000004732202,-0.000000339064,0.999999999775,0.002433011
441,0.000011752444,0.000009796016,-0.000009792132,0.999999999835,0.002081557
442,-0.000002002871,0.000002096991,-0.000014766777,0.999999999887,0.001724466
443,0.000015137387,0.000010622939,0.000012958310,0.999999999745,0.002587601
444,0.000007081175,0.000016352916,-0.000020883442,0.999999999623,0.003145907
445,0.000013283553,0.000009532414,0.000008118531,0.999999999833,0.002091823
446,0.000019991013,0.000014082440,-0.000014210330,0.999999999600,0.003240914
447,0.000004655099,0.000010053284,-0.000010986731,0.999999999878,0.001787947
448,0.000024318218,0.000015953353,0.000013443376,0.999999999487,0.003671599
449,0.000006995992,0.000008868666,-0.000020726981,0.999999999721,0.002704955
450,0.000015558265,0.000010043610,0.000013335839,0.999999999740,0.002615044
451,0.000019724566,0.000013230478,-0.000005351354,0.999999999704,0.002789877
452,0.000004390882,0.000015321610,-0.000015759119,0.999999999749,0.002568440
453,0.000017822134,0.000007564195,0.000019145730,0.999999999629,0.003120184
454,0.000006733625,0.000009006330,-0.000026625071,0.999999999582,0.003311974
455,0.000018557967,0.000024660856,0.000004654171,0.999999999513,0.003576684
456,0.000024039320,0.000012395988,0.000000384923,0.999999999634,0.003099691
457,0.000004365067,0.000005275000,-0.000018160683,0.999999999812,0.002224050
458,0.000007554019,0.000010454065,0.000009332905,0.999999999873,0.001824324
459,0.000008926069,0.000006076149,-0.000008391658,0.999999999906,0.001567076
460,0.000006000912,0.000008287873,-0.000012095394,0.999999999875,0.001815466
461,0.000019339353,0.000011188962,0.000006407800,0.999999999730,0.002663516
462,0.000010430342,0.000002725549,-0.000014554217,0.999999999836,0.002075487
463,0.000004593738,0.000012610478,0.000000379907,0.999999999910,0.001538564
464,0.000018724818,0.000012040377,-0.000002335960,0.999999999749,0.002565024
465,0.000005814567,0.000007985852,-0.000009051111,0.999999999910,0.001535294
466,0.000024549813,0.000005688573,0.000010560886,0.999999999627,0.003131067
467,0.000010155292,0.000018040718,-0.000003549856,0.999999999779,0.002406966
468,0.000013957319,0.000011255394,-0.000005564322,0.999999999824,0.002151309
469,0.000022620294,0.000006202061,0.000005368645,0.999999999711,0.002757268
470,0.000004260209,0.000013180225,-0.000014341573,0.999999999801,0.002284797
471,0.000019483746,0.000013361808,-0.000000369560,0.999999999721,0.002707590
472,0.000019741512,0.000012412495,-0.000006039418,0.999999999710,0.002760377
473,0.000023082522,0.000009280961,-0.000010286025,0.999999999638,0.003084922
474,0.000007616529,0.000007999797,-0.000006190096,0.999999999920,0.001450955
475,0.000016421163,0.000019588835,-0.000009133335,0.999999999632,0.003110469
476,0.000009181737,0.000006570556,0.000001939548,0.999999999934,0.001312753
477,0.000013170494,-0.000001422414,-0.000013476435,0.999999999821,0.002165445
478,0.000018914739,0.000010328242,0.000000903520,0.999999999767,0.002471717
479,0.000017405356,0.000012602037,-0.000004515833,0.999999999759,0.002516193
480,0.000009712733,0.000011583691,-0.000009520874,0.999999999840,0.002047204
481,-0.000000250822,0.000006434972,-0.000008956645,0.999999999939,0.001264113
482,0.000018234509,0.000009527387,-0.000001423300,0.999999999787,0.002363183
483,0.000007227593,0.000009043295,-0.000008355925,0.999999999898,0.001636056
484,0.000007157226,0.000008884532,-0.000002903074,0.999999999931,0.001349014
485,0.000006061757,0.000016592119,-0.000008904968,0.999999999804,0.002266891
486,0.000016179955,0.000014999875,-0.000005808330,0.999999999740,0.002614406
487,0.000004610707,0.000010937068,-0.000008129691,0.999999999897,0.001648566
